X,Y,OBJECTID,MAPLABELNA,LEGENDTYPE,PUBLICVIEW,LOCID,stfacid,progid,facName,opStatus,piStartDate,PWSSource,PWSType,SubName,SubProgID,countyName,FO,Latitude,Longitude,X_Coord,Y_Coord,Accuracy,colMthTxt,refPntTxt,VerifyTxt,collectBy,ColDate,locComment,Congress,StHouse,StSenate,HUC,Hyperlink
-91.8087377012186,42.4529473889799,155656,Littleton Lounge,4,0,20000124699,310349487,IA1037735   ,Littleton Lounge,Inactive,1986/05/12 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2571646,Buchanan,1,42.45294,-91.80873,597956,4700755,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,23,12,070801020803,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310349487
-91.8087377012186,42.4529473889799,155656,Littleton Lounge,4,0,20000124699,310349487,IA1037735   ,Littleton Lounge,Inactive,1986/05/12 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2571646,Buchanan,1,42.45294,-91.80873,597956,4700755,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,23,12,070801020803,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310349487
-95.4363066938898,42.7137292435101,155657,Aurelia Water Supply,4,0,20000127689,310369663,IA1803079   ,Aurelia Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571921,Cherokee,3,42.71372,-95.4363,300497,4731903,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/11 00:00:00+00,,04,53,27,102300050104,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310369663
-95.4363066938898,42.7137292435101,155657,Aurelia Water Supply,4,0,20000127689,310369663,IA1803079   ,Aurelia Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2571921,Cherokee,3,42.71372,-95.4363,300497,4731903,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/11 00:00:00+00,,04,53,27,102300050104,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310369663
-92.3761461915274,41.00605671431,155658,"Ies Utilities, Inc.",4,0,20000130048,310352588,IA9000700   ,"Ies Utilities, Inc.",Inactive,1981/06/01 00:00:00+00,Purchased Surface Water,Non-Transient Non-Community,PLANT #1                                ,2572426,Wapello,6,41.00605,-92.37614,552463,4539616,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,93,47,071000090608,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310352588
-92.3761461915274,41.00605671431,155658,"Ies Utilities, Inc.",4,0,20000130048,310352588,IA9000700   ,"Ies Utilities, Inc.",Inactive,1981/06/01 00:00:00+00,Purchased Surface Water,Non-Transient Non-Community,PLANT #1                                ,2572426,Wapello,6,41.00605,-92.37614,552463,4539616,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,93,47,071000090608,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310352588
-93.2973796023265,42.159693425572,155709,Zearing Water Department,4,0,20000181604,310338426,IA8590041   ,Zearing Water Department,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,TREATMENT PLANT #1                      ,2572392,Story,5,42.15969,-93.29737,475434,4667549,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/07/10 00:00:00+00,,04,10,05,070802070904,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338426
-93.2973796023265,42.159693425572,155709,Zearing Water Department,4,0,20000181604,310338426,IA8590041   ,Zearing Water Department,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,TREATMENT PLANT #1                      ,2572392,Story,5,42.15969,-93.29737,475434,4667549,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/07/10 00:00:00+00,,04,10,05,070802070904,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338426
-90.7207937231673,42.5684534852754,155715,Sageville Elementary School,4,0,20000126045,310361441,IA3126590   ,Sageville Elementary School,Active,1976/03/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572225,Dubuque,1,42.56845,-90.72079,687074,4715411,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/07/29 00:00:00+00,,01,32,16,070600030604,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310361441
-90.7207937231673,42.5684534852754,155715,Sageville Elementary School,4,0,20000126045,310361441,IA3126590   ,Sageville Elementary School,Active,1976/03/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572225,Dubuque,1,42.56845,-90.72079,687074,4715411,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/07/29 00:00:00+00,,01,32,16,070600030604,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310361441
-91.5910109565289,40.9622547004145,155779,Mt Pleasant Correctional Facility,4,0,20000127809,310341056,IA4400920   ,Mt Pleasant Correctional Facility,Inactive,1991/06/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2572907,Henry,6,40.96225,-91.591,618568,4535522,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,91,46,070801070905,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310341056
-91.5910109565289,40.9622547004145,155779,Mt Pleasant Correctional Facility,4,0,20000127809,310341056,IA4400920   ,Mt Pleasant Correctional Facility,Inactive,1991/06/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2572907,Henry,6,40.96225,-91.591,618568,4535522,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,91,46,070801070905,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310341056
-91.5287077859482,42.0366345269135,155785,Culvers Lawn And Garden,4,0,20000333867,310382733,IA5751202   ,Culvers Lawn And Garden,Active,2004/03/30 10:17:37+00,Ground Water,Transient Non-Community,TREATMENT PLANT FOR WELL #1             ,2589494,Linn,1,42.03663,-91.5287,621781,4654890,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),,,,2010/08/05 00:00:00+00,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310382733
-91.5287077859482,42.0366345269135,155785,Culvers Lawn And Garden,4,0,20000333867,310382733,IA5751202   ,Culvers Lawn And Garden,Active,2004/03/30 10:17:37+00,Ground Water,Transient Non-Community,TREATMENT PLANT FOR WELL #1             ,2589494,Linn,1,42.03663,-91.5287,621781,4654890,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),,,,2010/08/05 00:00:00+00,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310382733
-90.9314532151998,41.6344961234928,155853,Pioneer Hybred Downey Plant,4,0,20000133569,310377883,IA1694101   ,Pioneer Hybred Downey Plant,Inactive,1977/06/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2571876,Cedar,6,41.63449,-90.93145,672294,4611262,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,79,40,070802060702,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310377883
-90.9314532151998,41.6344961234928,155853,Pioneer Hybred Downey Plant,4,0,20000133569,310377883,IA1694101   ,Pioneer Hybred Downey Plant,Inactive,1977/06/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2571876,Cedar,6,41.63449,-90.93145,672294,4611262,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,79,40,070802060702,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310377883
-92.7135630390285,43.0702415623301,155859,Zoetis Formerly Fort Dodge Animal Health,4,0,20000127974,312565689,IA3405120   ,Zoetis Formerly Fort Dodge Animal Health,Inactive,1976/01/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572719,Floyd,2,43.07023,-92.71356,523321,4768654,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,14,07,070802011003,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=312565689
-92.7135630390285,43.0702415623301,155859,Zoetis Formerly Fort Dodge Animal Health,4,0,20000127974,312565689,IA3405120   ,Zoetis Formerly Fort Dodge Animal Health,Inactive,1976/01/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572719,Floyd,2,43.07023,-92.71356,523321,4768654,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,14,07,070802011003,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=312565689
-94.2930766287823,42.360020560587,155908,Callender Water Supply,4,0,20000124770,310350308,IA9417063   ,Callender Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572478,Webster,2,42.36001,-94.29307,393516,4690559,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/07/12 00:00:00+00,,04,50,25,071000061201,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310350308
-94.2930766287823,42.360020560587,155908,Callender Water Supply,4,0,20000124770,310350308,IA9417063   ,Callender Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572478,Webster,2,42.36001,-94.29307,393516,4690559,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/07/12 00:00:00+00,,04,50,25,071000061201,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310350308
-95.0298581421086,40.7913782525303,155909,Southwest Reg Water District (clarinda),4,0,20000126320,310336053,IA7383901   ,Southwest Reg Water District (clarinda),Active,1979/12/01 00:00:00+00,Purchased Surface Water,Community,TREATMENT PLANT #1                      ,2573401,Page,4,40.79137,-95.02985,328744,4517580,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,97,49,102400090702,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310336053
-95.0298581421086,40.7913782525303,155909,Southwest Reg Water District (clarinda),4,0,20000126320,310336053,IA7383901   ,Southwest Reg Water District (clarinda),Active,1979/12/01 00:00:00+00,Purchased Surface Water,Community,TREATMENT PLANT #1                      ,2573401,Page,4,40.79137,-95.02985,328744,4517580,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,97,49,102400090702,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310336053
-91.6577251225324,41.7620211168658,155911,Creative Care Centers Incorporated,4,0,20000127060,310366464,IA5252801   ,Creative Care Centers Incorporated,Inactive,1988/02/24 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573304,Johnson,6,41.76201,-91.65772,611579,4624224,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,29,15,070802081006,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366464
-91.6577251225324,41.7620211168658,155911,Creative Care Centers Incorporated,4,0,20000127060,310366464,IA5252801   ,Creative Care Centers Incorporated,Inactive,1988/02/24 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573304,Johnson,6,41.76201,-91.65772,611579,4624224,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,29,15,070802081006,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366464
-91.2790514699792,41.9034714937371,155957,Mechanicsville Water Dept,4,0,20000131818,310387454,IA1667076   ,Mechanicsville Water Dept,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #2                                ,2571871,Cedar,6,41.90346,-91.27904,642743,4640490,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,79,40,070802060303,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310387454
-91.2790514699792,41.9034714937371,155957,Mechanicsville Water Dept,4,0,20000131818,310387454,IA1667076   ,Mechanicsville Water Dept,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #2                                ,2571871,Cedar,6,41.90346,-91.27904,642743,4640490,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,79,40,070802060303,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310387454
-93.3979507694091,41.8850562977669,155969,Maxwell Water Department,4,0,20000123361,310337674,IA8557058   ,Maxwell Water Department,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT #1                      ,2572387,Story,5,41.88505,-93.39794,466984,4637090,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/05/11 00:00:00+00,,04,10,05,070801050801,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310337674
-93.3979507694091,41.8850562977669,155969,Maxwell Water Department,4,0,20000123361,310337674,IA8557058   ,Maxwell Water Department,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT #1                      ,2572387,Story,5,41.88505,-93.39794,466984,4637090,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/05/11 00:00:00+00,,04,10,05,070801050801,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310337674
-90.9521922922586,42.6827960668871,155978,Some Place Bar & Grill,4,0,20000131259,310385794,IA2268785   ,Some Place Bar & Grill,Active,1976/01/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2583863,Clayton,1,42.68279,-90.95219,667773,4727623,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/10/12 00:00:00+00,,01,24,12,0706000307,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310385794
-90.9521922922586,42.6827960668871,155978,Some Place Bar & Grill,4,0,20000131259,310385794,IA2268785   ,Some Place Bar & Grill,Active,1976/01/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2583863,Clayton,1,42.68279,-90.95219,667773,4727623,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/10/12 00:00:00+00,,01,24,12,0706000307,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310385794
-91.6974023992689,41.4821534810487,155998,Kalona Water Dept,4,0,20000130305,310354279,IA9233012   ,Kalona Water Dept,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #2 (NEW)                          ,2572456,Washington,6,41.48215,-91.6974,608750,4593101,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/09 00:00:00+00,,02,89,45,070802090704,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310354279
-91.6974023992689,41.4821534810487,155998,Kalona Water Dept,4,0,20000130305,310354279,IA9233012   ,Kalona Water Dept,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #2 (NEW)                          ,2572456,Washington,6,41.48215,-91.6974,608750,4593101,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/09 00:00:00+00,,02,89,45,070802090704,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310354279
-91.360250946646,42.0195898001258,155999,Martelle Water Works,4,0,20000132934,310371414,IA5337046   ,Martelle Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT                         ,2573335,Jones,1,42.01958,-91.36024,635761,4653251,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/11/19 00:00:00+00,,01,31,16,070802060203,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310371414
-91.360250946646,42.0195898001258,155999,Martelle Water Works,4,0,20000132934,310371414,IA5337046   ,Martelle Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT                         ,2573335,Jones,1,42.01958,-91.36024,635761,4653251,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/11/19 00:00:00+00,,01,31,16,070802060203,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310371414
-91.5622123517217,41.5551484172725,156042,Atrium Village Retirement,4,0,20000127401,310338764,IA5221301   ,Atrium Village Retirement,Inactive,1982/11/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2584480,Johnson,6,41.55514,-91.56221,619902,4601384,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2004/02/03 08:03:45+00,,02,89,45,070802090506,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338764
-91.5622123517217,41.5551484172725,156042,Atrium Village Retirement,4,0,20000127401,310338764,IA5221301   ,Atrium Village Retirement,Inactive,1982/11/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2584480,Johnson,6,41.55514,-91.56221,619902,4601384,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2004/02/03 08:03:45+00,,02,89,45,070802090506,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338764
-92.9237059951266,42.2530169293676,156044,Conrad Water Supply,4,0,20000123982,310342822,IA3809067   ,Conrad Water Supply,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2572799,Grundy,2,42.25301,-92.9237,506294,4677871,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,40,20,070802050901,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310342822
-92.9237059951266,42.2530169293676,156044,Conrad Water Supply,4,0,20000123982,310342822,IA3809067   ,Conrad Water Supply,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2572799,Grundy,2,42.25301,-92.9237,506294,4677871,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,40,20,070802050901,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310342822
-91.1075604446115,42.2077174583051,156045,Camp Courageous Of Iowa,4,0,20000276794,310387847,IA5343408   ,Camp Courageous Of Iowa,Active,1975/11/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT FOR BECKWITH WELL       ,2588601,Jones,1,42.20771,-91.10755,656220,4674572,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,,,01,31,16,070600060407,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310387847
-91.1075604446115,42.2077174583051,156045,Camp Courageous Of Iowa,4,0,20000276794,310387847,IA5343408   ,Camp Courageous Of Iowa,Active,1975/11/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT FOR BECKWITH WELL       ,2588601,Jones,1,42.20771,-91.10755,656220,4674572,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,,,01,31,16,070600060407,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310387847
-94.1263672637463,41.8272444056897,156084,"Tyson Fresh Meats, Inc. - Perry",4,0,20000123604,310201233,IA2561101   ,"Tyson Fresh Meats, Inc. - Perry",Active,1989/07/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572071,Dallas,5,41.82724,-94.12636,406465,4631208,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,48,24,071000061502,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310201233
-94.1263672637463,41.8272444056897,156084,"Tyson Fresh Meats, Inc. - Perry",4,0,20000123604,310201233,IA2561101   ,"Tyson Fresh Meats, Inc. - Perry",Active,1989/07/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572071,Dallas,5,41.82724,-94.12636,406465,4631208,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,48,24,071000061502,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310201233
-93.6127864408396,42.9242300462095,156143,Goodell Water Supply,4,0,20000134075,310383578,IA4135093   ,Goodell Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572851,Hancock,2,42.92422,-93.61278,449992,4752582,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/15 00:00:00+00,,04,12,06,070802070205,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310383578
-93.6127864408396,42.9242300462095,156143,Goodell Water Supply,4,0,20000134075,310383578,IA4135093   ,Goodell Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572851,Hancock,2,42.92422,-93.61278,449992,4752582,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/15 00:00:00+00,,04,12,06,070802070205,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310383578
-94.0511121994655,42.3585948293486,156157,Lehigh Water Supply,4,0,20000133825,310380762,IA9453071   ,Lehigh Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572494,Webster,2,42.35859,-94.0511,413440,4690126,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/07/12 00:00:00+00,,04,09,05,071000040606,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310380762
-94.0511121994655,42.3585948293486,156157,Lehigh Water Supply,4,0,20000133825,310380762,IA9453071   ,Lehigh Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572494,Webster,2,42.35859,-94.0511,413440,4690126,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2004/07/12 00:00:00+00,,04,09,05,071000040606,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310380762
-94.3390821854715,42.428368916131,156232,Moorland Water Supply,4,0,20000132931,310371389,IA9461007   ,Moorland Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572500,Webster,2,42.42836,-94.33907,389847,4698207,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,50,25,071000040303,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310371389
-94.3390821854715,42.428368916131,156232,Moorland Water Supply,4,0,20000132931,310371389,IA9461007   ,Moorland Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2572500,Webster,2,42.42836,-94.33907,389847,4698207,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,50,25,071000040303,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310371389
-90.673409081868,42.4557640534534,156258,Table Mound Park,4,0,20000131332,310386222,IA3100600   ,Table Mound Park,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT FOR WELL #1             ,2583755,Dubuque,1,42.45576,-90.6734,691307,4703003,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/05/19 00:00:00+00,,01,25,13,070600050102,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310386222
-90.673409081868,42.4557640534534,156258,Table Mound Park,4,0,20000131332,310386222,IA3100600   ,Table Mound Park,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT FOR WELL #1             ,2583755,Dubuque,1,42.45576,-90.6734,691307,4703003,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/05/19 00:00:00+00,,01,25,13,070600050102,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310386222
-91.3478071484956,41.2356568855104,156269,Natural Gas Pipeline Station # 204,4,0,20000312265,310366502,IA5815854   ,Natural Gas Pipeline Station # 204,Active,1975/12/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2586864,Louisa,6,41.23565,-91.34781,638459,4566233,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),,,,2010/01/05 00:00:00+00,,02,87,44,070802090903,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366502
-91.3478071484956,41.2356568855104,156269,Natural Gas Pipeline Station # 204,4,0,20000312265,310366502,IA5815854   ,Natural Gas Pipeline Station # 204,Active,1975/12/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2586864,Louisa,6,41.23565,-91.34781,638459,4566233,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),,,,2010/01/05 00:00:00+00,,02,87,44,070802090903,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366502
-93.222710151596,42.721168676133,156291,Hampton Muni Water Works,4,0,20000124708,310349543,IA3544024   ,Hampton Muni Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1 (FOR WELLS #4-7)               ,2572772,Franklin,2,42.72116,-93.2227,481766,4729875,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/15 00:00:00+00,,04,12,06,070802040405,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310349543
-93.222710151596,42.721168676133,156291,Hampton Muni Water Works,4,0,20000124708,310349543,IA3544024   ,Hampton Muni Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1 (FOR WELLS #4-7)               ,2572772,Franklin,2,42.72116,-93.2227,481766,4729875,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/15 00:00:00+00,,04,12,06,070802040405,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310349543
